student_id,name,class,subject,marks
S00871,Charlie,10,Biology,48
S00872,Qadir,11,Computer,50
S00873,Sanjay,10,Computer,84
S00874,Manoj,12,Chemistry,69
S00875,Eva,10,Math,95
S00876,Liya,11,English,33
S00877,Nisha,12,Science,97
S00878,Ivy,12,Biology,97
S00879,Qadir,10,Biology,94
S00880,Frank,9,Science,96
S00881,Tara,9,Physics,91
S00882,Tara,12,Biology,30
S00883,Riya,10,Computer,70
S00884,Henry,9,English,34
S00885,Diana,9,Computer,66
S00886,Frank,10,Computer,89
S00887,Manoj,10,Computer,96
S00888,Riya,11,Physics,45
S00889,Charlie,10,Science,34
S00890,Frank,11,Biology,59
S00891,Eva,12,Science,100
S00892,Qadir,10,Biology,47
S00893,Alice,10,Biology,99
S00894,Om,10,Computer,83
S00895,Eva,9,Biology,88
S00896,Alice,11,Physics,50
S00897,Frank,10,Biology,38
S00898,Bob,12,Chemistry,60
S00899,Karan,9,Math,97
S00900,Sanjay,11,Math,65
S00901,Grace,10,Computer,56
S00902,Alice,9,Computer,39
S00903,Nisha,11,Chemistry,76
S00904,Riya,12,Biology,57
S00905,Jack,9,Physics,63
S00906,Jack,12,Math,93
S00907,Om,12,Chemistry,82
S00908,Karan,11,Biology,44
S00909,Alice,11,Chemistry,99
S00910,Frank,9,Biology,98
S00911,Charlie,10,Physics,50
S00912,Henry,9,Science,49
S00913,Grace,12,Physics,93
S00914,Qadir,9,Computer,55
S00915,Riya,9,Biology,88
S00916,Manoj,10,English,62
S00917,Manoj,11,Chemistry,86
S00918,Karan,12,English,42
S00919,Alice,10,Computer,88
S00920,Charlie,9,Physics,96
S00921,Charlie,10,Biology,45
S00922,Grace,11,Math,92
S00923,Jack,9,Science,58
S00924,Eva,10,Math,77
S00925,Qadir,11,English,44
S00926,Riya,9,Science,89
S00927,Alice,9,Computer,84
S00928,Manoj,12,Math,64
S00929,Priya,10,English,72
S00930,Jack,11,Physics,52
S00931,Diana,9,Computer,44
S00932,Ivy,9,Math,80
S00933,Eva,12,Biology,34
S00934,Qadir,9,English,32
S00935,Karan,12,English,77
S00936,Grace,11,Science,79
S00937,Eva,11,Math,63
S00938,Karan,10,Computer,69
S00939,Charlie,12,Chemistry,53
S00940,Grace,10,Biology,85
S00941,Jack,12,Science,95
S00942,Grace,10,Chemistry,100
S00943,Charlie,9,Computer,50
S00944,Eva,11,Chemistry,55
S00945,Ivy,11,Biology,50
S00946,Qadir,12,Science,64
S00947,Henry,11,Biology,90
S00948,Karan,12,Science,86
S00949,Riya,12,Physics,82
S00950,Grace,11,Biology,54
S00951,Riya,12,Chemistry,100
S00952,Jack,10,Chemistry,35
S00953,Liya,12,Biology,65
S00954,Om,9,Biology,37
S00955,Jack,11,Chemistry,75
S00956,Manoj,12,Math,82
S00957,Priya,12,Math,79
S00958,Bob,11,English,59
S00959,Qadir,12,Science,49
S00960,Frank,12,Computer,73
S00961,Bob,9,English,59
S00962,Manoj,11,Science,88
S00963,Liya,9,English,51
S00964,Diana,10,Computer,80
S00965,Charlie,10,Physics,35
S00966,Henry,12,English,57
S00967,Manoj,11,English,60
S00968,Liya,10,Chemistry,71
S00969,Manoj,12,English,46
S00970,Tara,11,Physics,30
S00971,Manoj,10,Computer,83
S00972,Riya,12,English,56
S00973,Frank,10,Biology,78
S00974,Om,12,Math,83
S00975,Ivy,11,English,42
S00976,Ivy,9,Chemistry,35
S00977,Grace,11,English,34
S00978,Riya,11,Physics,45
S00979,Alice,12,Biology,82
S00980,Diana,10,Computer,49
S00981,Tara,10,Science,75
S00982,Eva,10,Physics,66
S00983,Om,10,Physics,63
S00984,Frank,12,Chemistry,41
S00985,Jack,12,Science,63
S00986,Charlie,11,Physics,62
S00987,Charlie,9,Physics,91
S00988,Frank,10,Biology,66
S00989,Diana,12,English,65
S00990,Henry,12,English,63
S00991,Sanjay,9,Math,30
S00992,Ivy,12,English,49
S00993,Priya,9,Physics,74
S00994,Frank,11,English,33
S00995,Manoj,9,Math,86
S00996,Karan,11,Biology,62
S00997,Henry,12,Computer,81
S00998,Charlie,10,Physics,87
S00999,Grace,11,Math,42
S01000,Eva,9,Science,68
S01001,Priya,9,Physics,67
S01002,Charlie,9,English,69
S01003,Ivy,11,Math,61
S01004,Qadir,12,Science,47
S01005,Diana,11,Chemistry,97
S01006,Tara,12,Chemistry,81
S01007,Manoj,9,Computer,88
S01008,Jack,10,Biology,61
S01009,Priya,11,English,73
S01010,Tara,10,English,37
S01011,Sanjay,11,Science,81
S01012,Frank,11,Biology,58
S01013,Tara,10,Chemistry,83
S01014,Nisha,12,Biology,53
S01015,Alice,9,Chemistry,69
S01016,Om,12,Computer,37
S01017,Karan,12,Computer,53
S01018,Henry,12,English,34
S01019,Henry,12,Science,83
S01020,Eva,10,Chemistry,97
S01021,Henry,12,Biology,34
S01022,Jack,12,Physics,35
S01023,Qadir,12,Biology,97
S01024,Diana,9,Chemistry,35
S01025,Grace,12,Physics,39
S01026,Liya,12,English,63
S01027,Qadir,10,Computer,93
S01028,Charlie,11,Math,87
S01029,Frank,12,Physics,71
S01030,Priya,11,English,78
S01031,Jack,11,Computer,87
S01032,Frank,9,Chemistry,97
S01033,Bob,9,Physics,55
S01034,Diana,11,Physics,57
S01035,Charlie,10,Computer,33
S01036,Tara,10,Chemistry,39
S01037,Frank,10,Biology,65
S01038,Nisha,11,Biology,97
S01039,Jack,9,Physics,83
S01040,Karan,10,Physics,84
S01041,Ivy,10,Computer,54
S01042,Grace,9,Computer,48
S01043,Manoj,9,Chemistry,35
S01044,Tara,11,Physics,99
S01045,Manoj,12,Biology,97
S01046,Manoj,11,Chemistry,87
S01047,Alice,11,Biology,51
S01048,Karan,11,English,49
S01049,Eva,11,Biology,64
S01050,Priya,9,Science,55
S01051,Ivy,10,Physics,38
S01052,Henry,10,Physics,46
S01053,Diana,9,Science,46
S01054,Priya,12,Biology,99
S01055,Bob,9,Biology,34
S01056,Priya,9,English,38
S01057,Frank,10,English,100
S01058,Liya,11,English,100
S01059,Nisha,10,Chemistry,38
S01060,Jack,10,Chemistry,77
S01061,Qadir,11,Chemistry,69
S01062,Nisha,11,Chemistry,33
S01063,Manoj,10,Physics,52
S01064,Grace,12,Math,62
S01065,Karan,9,Biology,66
S01066,Riya,11,Computer,40
S01067,Riya,12,Math,77
S01068,Riya,10,Computer,78
S01069,Henry,10,Chemistry,44
S01070,Priya,9,English,84
S01071,Nisha,10,Math,60
S01072,Eva,11,English,40
S01073,Riya,12,Physics,56
S01074,Manoj,12,Science,49
S01075,Alice,10,Math,94
S01076,Nisha,11,Physics,53
S01077,Riya,9,Chemistry,54
S01078,Om,10,Physics,90
S01079,Jack,10,Computer,82
S01080,Bob,12,Science,48
S01081,Riya,9,English,51
S01082,Henry,12,Computer,38
S01083,Grace,10,Physics,56
S01084,Priya,12,English,98
S01085,Jack,9,English,70
S01086,Diana,9,English,94
S01087,Sanjay,9,Math,47
S01088,Priya,12,Science,92
S01089,Henry,9,Physics,37
S01090,Om,11,Computer,98
S01091,Karan,12,Math,79
S01092,Charlie,9,Chemistry,38
S01093,Sanjay,11,Computer,48
S01094,Tara,10,Science,98
S01095,Riya,10,Science,39
S01096,Diana,11,English,73
S01097,Jack,9,Chemistry,81
S01098,Manoj,9,Math,44
S01099,Charlie,12,Biology,33
S01100,Charlie,10,Biology,45
S01101,Nisha,11,Math,100
S01102,Riya,12,Math,31
S01103,Jack,12,Computer,72
S01104,Priya,10,Science,100
S01105,Frank,11,Science,62
S01106,Grace,11,Chemistry,85
S01107,Eva,10,Physics,66
S01108,Henry,9,Computer,43
S01109,Priya,11,Physics,94
S01110,Karan,11,Chemistry,34
S01111,Tara,10,English,87
S01112,Alice,11,Chemistry,85
S01113,Charlie,9,Physics,95
S01114,Tara,11,Math,77
S01115,Henry,9,Chemistry,67
S01116,Frank,9,Biology,44
S01117,Henry,11,Biology,44
S01118,Tara,11,Math,73
S01119,Nisha,11,Computer,80
S01120,Grace,9,English,53
S01121,Nisha,9,Computer,48
S01122,Frank,12,Chemistry,80
S01123,Priya,9,Physics,31
S01124,Diana,11,Science,96
S01125,Sanjay,12,Math,32
S01126,Riya,10,Physics,51
S01127,Sanjay,11,Physics,48
S01128,Liya,9,Chemistry,92
S01129,Charlie,10,Biology,84
S01130,Diana,12,Chemistry,42
S01131,Sanjay,10,Physics,36
S01132,Tara,11,Chemistry,92
S01133,Om,9,Chemistry,81
S01134,Charlie,9,Chemistry,55
S01135,Sanjay,12,Chemistry,100
S01136,Nisha,9,Science,63
S01137,Tara,9,Math,52
S01138,Jack,10,Physics,81
S01139,Ivy,10,Biology,75
S01140,Grace,11,English,97
S01141,Jack,10,Physics,34
S01142,Priya,10,Biology,73
S01143,Riya,10,Computer,88
S01144,Jack,9,Science,61
S01145,Priya,9,English,80
S01146,Nisha,11,Math,40
S01147,Diana,9,Chemistry,94
S01148,Jack,12,Computer,40
S01149,Tara,12,Biology,43
S01150,Qadir,9,Biology,86
S01151,Ivy,11,Biology,46
S01152,Liya,11,Biology,40
S01153,Priya,10,Math,59
S01154,Charlie,12,Physics,54
S01155,Manoj,9,English,80
S01156,Om,12,Physics,63
S01157,Liya,10,Physics,48
S01158,Nisha,9,Math,35
S01159,Frank,9,English,96
S01160,Grace,9,Science,35
S01161,Diana,12,Chemistry,31
S01162,Qadir,10,Chemistry,92
S01163,Grace,9,Computer,42
S01164,Eva,9,Biology,82
S01165,Eva,11,Computer,52
S01166,Priya,12,Physics,41
S01167,Alice,12,Science,93
S01168,Diana,11,Chemistry,62
S01169,Manoj,12,English,89
S01170,Jack,11,Computer,75
S01171,Grace,10,Chemistry,60
S01172,Tara,9,Physics,91
S01173,Diana,11,Science,66
S01174,Jack,10,Physics,48
S01175,Frank,10,Physics,53
S01176,Qadir,10,English,44
S01177,Qadir,11,English,43
S01178,Diana,9,Science,99
S01179,Grace,9,English,30
S01180,Sanjay,9,Physics,35
S01181,Frank,10,Chemistry,71
S01182,Tara,9,Chemistry,34
S01183,Riya,11,Chemistry,76
S01184,Priya,11,English,48
S01185,Jack,12,Biology,50
S01186,Riya,10,Physics,33
S01187,Priya,9,English,34
S01188,Ivy,11,Biology,96
S01189,Qadir,10,Computer,81
S01190,Liya,10,Physics,88
S01191,Alice,11,Math,95
S01192,Om,12,Chemistry,66
S01193,Nisha,10,Physics,81
S01194,Henry,9,English,92
S01195,Liya,11,Physics,47
S01196,Eva,12,Physics,73
S01197,Alice,12,English,76
S01198,Om,10,English,95
S01199,Om,11,Physics,37
S01200,Jack,12,Biology,98
S01201,Qadir,12,Chemistry,100
S01202,Nisha,9,Science,52
S01203,Grace,11,Computer,82
S01204,Frank,12,Chemistry,58
S01205,Charlie,9,Science,52
S01206,Qadir,10,Physics,73
S01207,Frank,9,Computer,74
S01208,Eva,9,Physics,48
S01209,Bob,9,Science,41
S01210,Grace,11,Physics,55
S01211,Frank,12,Science,40
S01212,Liya,10,Computer,47
S01213,Charlie,10,Computer,60
S01214,Om,12,Math,31
S01215,Bob,10,English,34
S01216,Manoj,10,English,31
S01217,Riya,11,English,44
S01218,Eva,11,Science,92
S01219,Henry,9,Science,59
S01220,Frank,12,Computer,40
S01221,Bob,11,Physics,87
S01222,Om,9,Computer,37
S01223,Jack,11,Chemistry,93
S01224,Om,9,Chemistry,42
S01225,Manoj,10,Math,65
S01226,Grace,9,Physics,89
S01227,Grace,12,Physics,92
S01228,Jack,11,Science,98
S01229,Tara,11,Math,90
S01230,Liya,12,English,58
S01231,Charlie,12,Math,73
S01232,Ivy,9,Math,81
S01233,Manoj,9,Physics,74
S01234,Bob,9,Physics,89
S01235,Ivy,10,Math,53
S01236,Alice,11,Physics,70
S01237,Liya,11,Science,85
S01238,Alice,10,Math,93
S01239,Liya,9,Physics,92
S01240,Alice,10,Physics,73
S01241,Jack,9,Chemistry,31
S01242,Frank,10,Chemistry,100
S01243,Jack,12,Computer,38
S01244,Manoj,9,Science,88
S01245,Henry,10,English,42
S01246,Frank,12,Computer,36
S01247,Riya,9,Math,85
S01248,Alice,10,English,91
S01249,Alice,10,English,80
S01250,Charlie,11,Math,77
S01251,Nisha,11,English,48
S01252,Karan,9,Chemistry,78
S01253,Liya,10,Math,82
S01254,Jack,12,Computer,34
S01255,Qadir,12,Computer,55
S01256,Tara,9,Biology,58
S01257,Diana,12,Science,30
S01258,Eva,10,Biology,88
S01259,Jack,12,Science,95
S01260,Manoj,12,Math,90
S01261,Alice,12,English,98
S01262,Charlie,10,Chemistry,78
S01263,Charlie,9,Physics,36
S01264,Charlie,10,Computer,92
S01265,Eva,10,Math,91
S01266,Ivy,11,Math,92
S01267,Grace,12,English,81
S01268,Alice,12,Chemistry,50
S01269,Henry,11,Biology,47
S01270,Ivy,12,Biology,59
S01271,Sanjay,12,Math,45
S01272,Tara,11,Science,80
S01273,Priya,11,Math,46
S01274,Priya,9,Math,87
S01275,Manoj,10,English,95
S01276,Charlie,11,Biology,100
S01277,Qadir,12,English,96
S01278,Jack,12,Science,31
S01279,Karan,11,Computer,83
S01280,Eva,11,Computer,58
S01281,Tara,11,Math,94
S01282,Ivy,9,Science,50
S01283,Jack,12,English,98
S01284,Bob,9,Science,70
S01285,Jack,12,Chemistry,79
S01286,Ivy,11,Chemistry,66
S01287,Eva,11,Math,45
S01288,Alice,9,Math,49
S01289,Om,9,Physics,66
S01290,Charlie,10,Computer,85
S01291,Qadir,9,Computer,88
S01292,Sanjay,11,Physics,59
S01293,Eva,10,English,44
S01294,Manoj,9,Computer,79
S01295,Riya,9,Chemistry,76
S01296,Diana,9,Biology,86
S01297,Jack,9,Math,92
S01298,Diana,11,Science,74
S01299,Riya,9,Physics,43
S01300,Henry,9,English,87
S01301,Frank,10,Math,30
S01302,Om,11,Physics,34
S01303,Nisha,12,Biology,49
S01304,Ivy,9,Physics,84
S01305,Riya,9,Science,70
S01306,Liya,10,Chemistry,38
S01307,Qadir,12,Physics,91
S01308,Eva,12,English,77
S01309,Bob,12,Chemistry,39
S01310,Manoj,10,Chemistry,51
S01311,Ivy,11,Math,48
S01312,Priya,9,Computer,88
S01313,Frank,11,Science,50
S01314,Charlie,12,Math,36
S01315,Karan,10,Physics,72
S01316,Karan,11,Physics,85
S01317,Ivy,12,Chemistry,92
S01318,Priya,9,Science,30
S01319,Grace,9,Biology,42
S01320,Liya,12,Physics,67
S01321,Liya,9,Chemistry,92
S01322,Riya,11,Science,98
S01323,Nisha,10,Physics,31
S01324,Alice,9,Math,61
S01325,Sanjay,10,English,68
S01326,Qadir,12,Computer,79
S01327,Tara,11,Science,49
S01328,Jack,12,Biology,45
S01329,Ivy,9,Chemistry,48
S01330,Alice,9,Chemistry,91
S01331,Charlie,11,Physics,61
S01332,Frank,12,Science,69
S01333,Om,10,Biology,93
S01334,Henry,12,Chemistry,97
S01335,Sanjay,11,Science,54
S01336,Qadir,9,Computer,93
S01337,Grace,9,Science,66
S01338,Nisha,11,Computer,47
S01339,Liya,11,Computer,30
S01340,Nisha,12,Math,30
S01341,Eva,11,Biology,70
S01342,Eva,12,Physics,77
S01343,Jack,9,Chemistry,76
S01344,Karan,12,Science,85
S01345,Ivy,9,Computer,52
S01346,Riya,11,Computer,52
S01347,Manoj,12,Chemistry,35
S01348,Nisha,12,Math,63
S01349,Charlie,11,Physics,99
S01350,Liya,11,Chemistry,85
S01351,Sanjay,11,Computer,80
S01352,Tara,10,Biology,34
S01353,Diana,9,Chemistry,78
S01354,Henry,9,Biology,89
S01355,Alice,9,Chemistry,49
S01356,Qadir,12,Biology,91
S01357,Riya,11,Science,83
S01358,Qadir,10,Math,50
S01359,Grace,9,Computer,65
S01360,Bob,12,English,85
S01361,Liya,12,Math,97
S01362,Manoj,12,Science,30
S01363,Liya,10,Chemistry,69
S01364,Sanjay,12,English,78
S01365,Manoj,10,Science,94
S01366,Tara,11,Physics,43
S01367,Bob,11,Physics,55
S01368,Bob,11,Physics,50
S01369,Liya,9,Math,57
S01370,Grace,10,English,49
S01371,Ivy,12,Chemistry,90
S01372,Qadir,9,Math,40
S01373,Karan,9,Chemistry,54
S01374,Qadir,12,Physics,39
S01375,Ivy,9,Physics,68
S01376,Ivy,9,Science,88
S01377,Karan,9,Chemistry,48
S01378,Ivy,9,Computer,39
S01379,Charlie,10,Physics,47
S01380,Henry,12,Biology,56
S01381,Tara,9,Physics,76
S01382,Alice,10,Computer,97
S01383,Diana,10,Chemistry,46
S01384,Karan,11,Chemistry,81
S01385,Grace,12,Computer,52
S01386,Jack,9,Computer,35
S01387,Qadir,9,Chemistry,75
S01388,Sanjay,9,Computer,56
S01389,Frank,9,Computer,98
S01390,Frank,9,Math,36
S01391,Bob,11,Math,41
S01392,Liya,10,English,42
S01393,Eva,12,Physics,56
S01394,Tara,9,Chemistry,98
S01395,Sanjay,9,English,73
S01396,Manoj,11,English,82
S01397,Karan,11,Science,64
S01398,Karan,9,Physics,61
S01399,Charlie,9,Science,87
S01400,Diana,10,English,83
S01401,Henry,9,Computer,79
S01402,Tara,11,Physics,62
S01403,Qadir,10,Physics,92
S01404,Jack,12,Math,81
S01405,Grace,9,Science,30
S01406,Frank,12,Biology,78
S01407,Qadir,12,Chemistry,66
S01408,Riya,11,Computer,51
S01409,Grace,12,Biology,55
S01410,Riya,12,Math,31
S01411,Frank,10,English,80
S01412,Qadir,9,Computer,46
S01413,Grace,9,Science,89
S01414,Om,11,Physics,89
S01415,Jack,11,Math,30
S01416,Diana,11,English,82
S01417,Alice,11,Computer,38
S01418,Karan,12,Math,55
S01419,Charlie,10,Computer,69
S01420,Bob,9,Science,81
S01421,Qadir,10,Chemistry,90
S01422,Frank,11,English,60
S01423,Grace,9,Science,94
S01424,Qadir,9,Computer,38
S01425,Om,12,Physics,71
S01426,Sanjay,11,Math,76
S01427,Riya,12,Biology,39
S01428,Sanjay,10,Chemistry,57
S01429,Diana,9,Chemistry,43
S01430,Henry,9,Chemistry,64
S01431,Qadir,10,English,53
S01432,Riya,11,Biology,89
S01433,Nisha,11,Biology,74
S01434,Henry,11,Math,53
S01435,Frank,10,Physics,39
S01436,Grace,11,Chemistry,90
S01437,Eva,12,Physics,62
S01438,Alice,10,Science,92
S01439,Bob,10,Physics,83
S01440,Ivy,11,Computer,93
S01441,Liya,12,Computer,31
S01442,Manoj,11,Computer,91
S01443,Grace,12,Physics,72
S01444,Bob,12,Chemistry,82
S01445,Liya,11,Math,36
S01446,Frank,9,Science,94
S01447,Riya,11,Science,53
S01448,Karan,11,Chemistry,99
S01449,Alice,10,Math,94
S01450,Alice,9,Physics,57
S01451,Bob,9,Chemistry,55
S01452,Ivy,12,Math,86
S01453,Sanjay,12,Computer,38
S01454,Frank,11,Math,81
S01455,Tara,9,Biology,78
S01456,Jack,10,Chemistry,98
S01457,Jack,10,English,81
S01458,Karan,11,Computer,79
S01459,Tara,11,Computer,44
S01460,Diana,12,Chemistry,80
S01461,Grace,9,Computer,82
S01462,Liya,9,Biology,99
S01463,Ivy,12,Physics,45
S01464,Charlie,9,Computer,34
S01465,Priya,11,Science,47
S01466,Bob,10,Science,60
S01467,Bob,11,Biology,66
S01468,Sanjay,11,Math,45
S01469,Bob,12,Science,96
S01470,Eva,9,Math,92
S01471,Alice,11,Computer,72
S01472,Liya,10,Computer,69
S01473,Eva,11,Biology,33
S01474,Nisha,10,Chemistry,90
S01475,Sanjay,10,Science,35
S01476,Manoj,9,Science,97
S01477,Tara,11,Computer,49
S01478,Frank,12,Biology,63
S01479,Tara,9,Computer,95
S01480,Eva,9,Chemistry,65
S01481,Frank,12,Chemistry,80
S01482,Diana,11,Math,51
S01483,Nisha,10,Computer,60
S01484,Om,11,English,58
S01485,Liya,10,Biology,62
S01486,Liya,12,Physics,84
S01487,Tara,11,Math,96
S01488,Tara,9,Chemistry,100
S01489,Charlie,11,Computer,49
S01490,Henry,12,Physics,59
S01491,Jack,9,English,35
S01492,Jack,12,Chemistry,43
S01493,Tara,12,Biology,51
S01494,Manoj,11,Math,35
S01495,Manoj,9,Chemistry,82
S01496,Riya,11,English,62
S01497,Sanjay,12,Math,35
S01498,Nisha,9,Biology,57
S01499,Priya,11,Biology,38
S01500,Qadir,9,Math,48
S01501,Liya,12,Biology,58
S01502,Alice,12,Science,54
S01503,Priya,10,Computer,51
S01504,Eva,10,Biology,40
S01505,Ivy,10,Science,99
S01506,Tara,10,English,31
S01507,Grace,10,Biology,72
S01508,Liya,11,Physics,40
S01509,Jack,10,Physics,79
S01510,Frank,11,Science,71
S01511,Charlie,10,Biology,56
S01512,Sanjay,9,Science,82
S01513,Ivy,9,English,49
S01514,Liya,9,Math,41
S01515,Om,11,Physics,31
S01516,Sanjay,11,Physics,35
S01517,Charlie,12,Science,86
S01518,Riya,9,Math,37
S01519,Tara,10,Science,86
S01520,Diana,10,Science,39
S01521,Diana,11,Biology,78
S01522,Riya,10,Math,58
S01523,Riya,11,Computer,43
S01524,Nisha,9,Science,34
S01525,Grace,9,Math,54
S01526,Henry,9,Physics,75
S01527,Henry,9,Biology,51
S01528,Ivy,9,Math,52
S01529,Eva,9,Physics,79
S01530,Nisha,11,English,56
S01531,Ivy,9,Science,48
S01532,Eva,9,English,85
S01533,Tara,11,Computer,54
S01534,Sanjay,10,Physics,76
S01535,Alice,10,Chemistry,86
S01536,Priya,10,Physics,70
S01537,Karan,12,Math,96
S01538,Henry,10,Computer,58
S01539,Nisha,9,Computer,79
S01540,Eva,10,Science,75
S01541,Manoj,12,Math,65
S01542,Jack,11,Science,62
S01543,Alice,10,Math,96
S01544,Bob,11,Math,86
S01545,Liya,9,Chemistry,60
S01546,Riya,12,Chemistry,97
S01547,Riya,9,Physics,49
S01548,Alice,9,Science,68
S01549,Qadir,10,Math,71
S01550,Nisha,9,Math,68
S01551,Alice,9,Computer,57
S01552,Karan,10,English,71
S01553,Eva,10,Science,50
S01554,Ivy,10,Math,72
S01555,Eva,9,Math,50
S01556,Eva,11,Science,77
S01557,Charlie,10,English,85
S01558,Riya,10,Math,82
S01559,Ivy,11,Chemistry,62
S01560,Karan,11,Biology,50
S01561,Charlie,10,Science,32
S01562,Riya,12,English,81
S01563,Om,9,Math,44
S01564,Riya,10,Physics,81
S01565,Priya,10,Math,93
S01566,Alice,10,Physics,69
S01567,Karan,12,Computer,85
S01568,Henry,9,Biology,86
S01569,Nisha,12,Biology,81
S01570,Frank,11,Math,44
S01571,Qadir,9,Science,32
S01572,Jack,12,Math,42
S01573,Ivy,12,Computer,97
S01574,Henry,9,Chemistry,96
S01575,Nisha,10,Math,46
S01576,Ivy,12,Math,91
S01577,Jack,10,Chemistry,33
S01578,Manoj,12,Math,58
S01579,Diana,9,Computer,51
S01580,Manoj,9,English,77
S01581,Liya,12,Chemistry,67
S01582,Nisha,9,Computer,73
S01583,Ivy,11,English,56
S01584,Om,12,Computer,41
S01585,Riya,10,Computer,83
S01586,Priya,9,Physics,74
S01587,Charlie,11,Science,49
S01588,Grace,11,Physics,68
S01589,Henry,10,Math,52
S01590,Qadir,11,Chemistry,62
S01591,Bob,12,Science,61
S01592,Tara,11,Chemistry,35
S01593,Frank,11,Physics,87
S01594,Liya,12,English,54
S01595,Priya,9,Chemistry,30
S01596,Henry,9,Science,81
S01597,Diana,9,Biology,40
S01598,Karan,11,Physics,98
S01599,Tara,11,Chemistry,30
S01600,Manoj,12,Biology,36
S01601,Om,11,Computer,39
S01602,Manoj,11,English,93
S01603,Diana,10,English,83
S01604,Eva,11,Computer,72
S01605,Liya,11,Computer,94
S01606,Frank,11,Science,99
S01607,Qadir,12,Chemistry,35
S01608,Om,9,Chemistry,51
S01609,Manoj,10,Math,31
S01610,Grace,11,Physics,44
S01611,Charlie,10,Biology,75
S01612,Qadir,9,English,96
S01613,Frank,11,Chemistry,74
S01614,Jack,12,Computer,53
S01615,Karan,12,Math,40
S01616,Om,11,Chemistry,64
S01617,Liya,9,Physics,81
S01618,Diana,11,English,47
S01619,Liya,11,Chemistry,71
S01620,Qadir,9,Math,81
S01621,Nisha,11,Computer,98
S01622,Qadir,9,Science,61
S01623,Grace,10,Math,66
S01624,Diana,10,Physics,77
S01625,Qadir,9,Chemistry,43
S01626,Frank,10,Computer,77
S01627,Riya,10,Physics,39
S01628,Eva,12,Computer,32
S01629,Jack,9,Math,75
S01630,Henry,9,Chemistry,75
S01631,Ivy,11,Physics,82
S01632,Diana,10,Science,44
S01633,Liya,11,Science,100
S01634,Om,11,English,87
S01635,Karan,9,Chemistry,80
S01636,Priya,12,Chemistry,91
S01637,Tara,9,Science,46
S01638,Karan,10,Biology,34
S01639,Karan,11,Computer,40
S01640,Sanjay,12,Physics,57
S01641,Alice,9,Chemistry,93
S01642,Alice,10,Physics,96
S01643,Tara,11,Math,57
